url,imgAlt,imgSrc
/p/C_OJhUOOQx-/,"Photo by McDonald’s 🇨🇦 on August 28, 2024. May be a meme of juice, smoothie and text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/457323912_1532179074069298_6975066242107971865_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzUweDE2ODcuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=_91wz3pLX5gQ7kNvgFHHJuz&_nc_gid=f7936c572dc24d6eb8fb6142178de6b1&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzQ0NDczMjYzNjg1OTc5NjYwNg%3D%3D.3-ccb7-5&oh=00_AYD5rptRcYdmYH1kCWtiBKbgkcRWB_AozBIG0_rY6sqWOA&oe=66E2BB5D&_nc_sid=8f1549
/p/C--mU1TOL2k/,"Photo shared by McDonald’s 🇨🇦 on August 22, 2024 tagging @hellokitty, @barbie, and @tyinc. May be an image of placemat, kitchenware and text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/456583248_2755856161255439_7273668729916909612_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=nTn6VhyZCzEQ7kNvgF_sbTj&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQ0MDM1NTcyMjc0NTM5NjY0NA%3D%3D.3-ccb7-5&oh=00_AYBTqA-Cl-lPH5zXV4-vFWdOio2HbTPqMtN_lRiZJH_9Rw&oe=66E2A73C&_nc_sid=0b30b7
/p/C-5TXteOqP1/,"Photo by McDonald’s 🇨🇦 on August 20, 2024. May be a meme of text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/455743969_1198021758070449_22572873203279310_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=AmyYq1qg8FEQ7kNvgELFUqH&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQzODg2NDk4MjczMTMwMTg3Nw%3D%3D.3-ccb7-5&oh=00_AYCq-STVKAmqzgPPS5UXiNSL-YRM9JRSZcwUWwe5m3DAXA&oe=66E2A35D&_nc_sid=0b30b7
/p/C-3QIe2PTTH/,"Photo by McDonald’s 🇨🇦 on August 19, 2024. May be an image of cup, water bottle, juice and text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/455958958_1217320046252327_6755959103682405021_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=uaFnNDg2rPoQ7kNvgGZgOLj&_nc_gid=6716e3662d8c4f4e8c77600773980098&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQzODI4Nzc5MjE0Mjg5MDE4Mw%3D%3D.3-ccb7-5&oh=00_AYBx8IiIyLVV4eG1MWL-z-qQov2AkmX3_epUIIYswDt9Ag&oe=66E2BD23&_nc_sid=0b30b7
/p/C-vBSSTurbN/,"Photo shared by McDonald’s 🇨🇦 on August 16, 2024 tagging @hellokitty, @barbie, and @tyinc. May be an image of measuring cups, goblet, carafe, cup, water bottle and text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/455260724_1649749495812466_156336110666532872_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=S1AcQjyxQQYQ7kNvgHx0Dza&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQzNTk3MDY5NTM2MjQyNjU3Mw%3D%3D.3-ccb7-5&oh=00_AYBbN1qLwU69egQ7W-bWBYA_ew9Lb0YXaAl0HWnOuj9g2A&oe=66E2BCEA&_nc_sid=0b30b7
/p/C-s36w2vdzr/,"Photo by McDonald’s 🇨🇦 on August 15, 2024. May be an image of chicken sandwich, burger, buns and text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/455884678_1016935483022871_4533744656531683362_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=VPsryPu8KDEQ7kNvgFfK4vS&_nc_gid=6716e3662d8c4f4e8c77600773980098&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQzNTM2NjU0NjUyMjYyNzMwNw%3D%3D.3-ccb7-5&oh=00_AYCW10ujHZVNvnXKXdhzFXNsr1i3wDJHEwKTYZYZwSPmqw&oe=66E2B611&_nc_sid=0b30b7
/p/C-nHVB8OvFQ/,which one is ur fav be honest,https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/454959307_1395780047785225_1482823712085310770_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=sppOyffYZPsQ7kNvgGlHQpr&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQzMzc0NTQ2MTU5OTEyODQxNg%3D%3D.3-ccb7-5&oh=00_AYB6poU-8T2HN1tzIorWDIJIYtcxhGiISLIAYNNgZT6Sjg&oe=66E2A20C&_nc_sid=0b30b7
/p/C-k5KymO5BY/,"Photo by McDonald’s 🇨🇦 on August 12, 2024. May be a cartoon of text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/455134641_1528511484751114_7291317151903673253_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Hw4mnjMIuxUQ7kNvgGkvEgY&_nc_gid=6716e3662d8c4f4e8c77600773980098&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQzMzEyMDI0NjEzNzU4OTg0OA%3D%3D.3-ccb7-5&oh=00_AYBAnK8dS58Cbx2BitWxO6oXb4cbiVlXbhmZrIAKJvaOJQ&oe=66E29467&_nc_sid=0b30b7
/p/C-fpHayu6EL/,"Photo by McDonald’s 🇨🇦 on August 10, 2024. May be a meme of french fries and text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/454454296_350210741479142_7082051211608604363_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=G13BRYVctqYQ7kNvgGrIljn&_nc_gid=6716e3662d8c4f4e8c77600773980098&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQzMTY0MjI3MDc5MTM0NDM5NQ%3D%3D.3-ccb7-5&oh=00_AYDu7Iac35lg4LAha4LUOrH_EUtaxhyQtbdyDcv1CoL9Gg&oe=66E29C11&_nc_sid=0b30b7
/p/C-dMHE5SLNj/,"Photo by McDonald’s 🇨🇦 on August 09, 2024. May be a graphic of text.",https://scontent-tpe1-1.cdninstagram.com/v/t39.30808-6/454865049_898727168951905_5494218450959664370_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=TFPcmN2eiBcQ7kNvgFdlPz5&edm=AFg4Q8wAAAAA&ccb=7-5&ig_cache_key=MzQzMDk1MTc1Mzk3NjY4OTUwNw%3D%3D.3-ccb7-5&oh=00_AYAUshwKPNji5FFo_Yb2KK-d_RVFLRH_MryUjLS9B2uthQ&oe=66E291B6&_nc_sid=0b30b7
/p/C-XwFz3OhyD/,"Photo shared by McDonald’s 🇨🇦 on August 07, 2024 tagging @hellokitty, @barbie, @hotwheelsofficial, and @tyinc. May be an image of card, tower and text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/454462959_415605474871885_4524423210820353959_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzUweDE2ODcuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=3s8fCeMuFkEQ7kNvgGgUgQl&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQyOTQyMTE0Njc4MzIyNzAxMQ%3D%3D.3-ccb7-5&oh=00_AYDEUdQuzPhTDr2gPsl1u_S4E9uUdhtJFEQKxOk6jG-6Dg&oe=66E2BE7C&_nc_sid=0b30b7
/p/C-VMoL1uxDN/,64 tablespoons equals….?,https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/454146809_863248539048881_1573194771018164447_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=mVZy_oOHuVkQ7kNvgHO7Myd&_nc_gid=6716e3662d8c4f4e8c77600773980098&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQyODcwMjIxOTI4NzU0MDUwOA%3D%3D.3-ccb7-5&oh=00_AYCUMpD_L8Rq3MGEsJuwL5s5BjhMXEyLiv---s4-MG3Lcg&oe=66E2BA82&_nc_sid=0b30b7
/p/C-QmSNqPrW3/,"Photo by McDonald’s 🇨🇦 on August 04, 2024. May be a meme of french fries and text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/454279028_518725434167123_4387999794240470319_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=VvzInWIdduUQ7kNvgGhnRH_&_nc_gid=6716e3662d8c4f4e8c77600773980098&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQyNzQwNzY5MzgxNDM0NzE5MQ%3D%3D.3-ccb7-5&oh=00_AYBEY-ntTRoZnm7NU9O7wp8-A6B5LPflS6KfMO5Yxhhf4w&oe=66E291A0&_nc_sid=0b30b7
/p/C-Np4ozOd3k/,"i bring a Big Mac on the Big Nickel energy to the function, wbu?",https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/453906963_855057509414561_6866844179237678246_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=mJmLTZ7umhYQ7kNvgG5k9C5&_nc_gid=6288821b95564d1b9f934a39cc563908&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQyNjU3OTA5MjcwOTUyMjk4Nw%3D%3D.3-ccb7-5&oh=00_AYDFMB1OFhbiI0jdPPfIb9QYDTFpE0mbEdTmRrLcpysp9Q&oe=66E2C078&_nc_sid=0b30b7
/reel/C-K-aQMOoke/,finding the perfect parking spot to film ASMR was a journey,https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/453686592_493323493392848_3538490895510617884_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjI5MzUwLmRlZmF1bHRfY292ZXJfZnJhbWUifQ&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=2tAo2K4f8a4Q7kNvgFFgUR7&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQyNTgyNDk0OTU0Mzc5OTA3MA%3D%3D.3-ccb7-5&oh=00_AYCNYtPOSpjVZhwKik5eBOzETJWzQIIKbus8MENjRGzx_g&oe=66E2AE6E&_nc_sid=0b30b7
/reel/C-JETqkPTQ4/,"*ad Start the car 🚘 and save this Ontario road trip itinerary for your next adventure this summer! 🏝️👙🍟
 
Here’s the ultimate beach road trip itinerary ⬇️
 
Stop #1: @mcdonaldscanada for road trip snacks and drinks 
 
Stop #2: Explore the small town of Port Hope
 
Stop #3: Presqu’ile Provincial Park 
 
Stop #4: Dunes Beach at Sandbanks Provincial Park 
 
#ontariotravel #ontarioroadtrip #discoverontario #candiantraveler #beachgetaway #weekendgetaway #ontariobeaches #thingstodotoronto 
#torontofood",https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/453644419_1710778989755350_790442433607040104_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDE5MjAuc2RyLmYyOTM1MC5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=CI6J8dxlbxkQ7kNvgHtaF2K&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQyNTI4NzkzNTE1MzIyMjcxMg%3D%3D.3-ccb7-5&oh=00_AYBl4n3EnNSC0J_AK37uD8B_HE34TkAtlNreOSuQA4-rlw&oe=66E2ACEC&_nc_sid=0b30b7
/reel/C-IkAXAu-dI/,tell me in the comments how badly u need one of these and i’ll probably agree with u,https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/453707341_453690490827202_6408170644168015778_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjI5MzUwLmRlZmF1bHRfY292ZXJfZnJhbWUifQ&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=gVvZ5pAwo48Q7kNvgF-rYkP&_nc_gid=6288821b95564d1b9f934a39cc563908&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQyNTE0NTg3MDk5ODAzODM0NA%3D%3D.3-ccb7-5&oh=00_AYAVr_T4TyVXopHv4vgw7n9QD1Kv81lYQg42WZqskLL8Cw&oe=66E2B37C&_nc_sid=0b30b7
/p/C-F6ytsO8Ep/,"Photo by McDonald’s 🇨🇦 on July 31, 2024. May be a meme of chicken, sauce and text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/453535111_1731596210981150_5492539839090311153_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=uWIynFp4RGYQ7kNvgGAxNw9&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQyNDQwMTY2MzQxNzEwNjcyOQ%3D%3D.3-ccb7-5&oh=00_AYCRAPAY2-ajLC_WcgM7CNTV4RmbMIiysWfne5WznguYDw&oe=66E29D91&_nc_sid=0b30b7
/p/C-DaiKzOZ0F/,it’s international friendship day and here are some ways u can tell them u love them,https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/453452885_463276459839371_4117049517635995225_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=U08pz9nn88gQ7kNvgEPaG8-&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQyMzY5NjgxODg2NzM5MDgwMw%3D%3D.3-ccb7-5&oh=00_AYD4pACKEokKHuLUU1S7bT4nVCMZP_O8Om7P2JVbUuzutQ&oe=66E2AAB4&_nc_sid=0b30b7
/p/C92yD7Uvfn7/,"Photo by McDonald’s 🇨🇦 on July 25, 2024. May be a graphic of french fries and text that says 'u receive ur combo. the first thing u do is... a eat a fry b take a bite of the McDouble c take take a sip Coke Diete M'.",https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/453017873_399044363188399_1060839048331964336_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=6yo3arERqEMQ7kNvgGuYHw_&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQyMDE0MTEzOTIxNzIxODA0Mw%3D%3D.3-ccb7-5&oh=00_AYDQmyNW9u7C8yx9v0QIIsu_tNxRyWPEHlOBqHz2PBofVg&oe=66E290E6&_nc_sid=0b30b7
