url,imgAlt,imgSrc
/p/C-uc92NNjdO/,"Photo by McDonald's Switzerland on August 16, 2024. May be a doodle of poster and text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.2885-15/455677307_380055575119957_8434356321576662898_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYyODg1LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=BYMzIGVLbZoQ7kNvgHGpXzy&_nc_gid=fb8a64168a984aa4824ba500a5e68536&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzQzNTgxMDk2MTEyNDM3NDM1MA%3D%3D.3-ccb7-5&oh=00_AYAxMuNpdXBt4emelrKWa7IoLRNu5JbEb8pSeSPMOJUS_A&oe=66E2B7D4&_nc_sid=8f1549
/p/C-r4K_-qu4-/,"Photo by McDonald's Switzerland on August 15, 2024. May be a cartoon of poster and text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.2885-15/455164223_843554654418851_2956518290325539958_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYyODg1LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=_satQe245A4Q7kNvgFri04W&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzQzNTA4NjE4NzI5NjY0ODc2Ng%3D%3D.3-ccb7-5&oh=00_AYDxduWuEuNjr1QHR4NfaGqpm6o1dh739t3LKcK0UwpXlA&oe=66E2A9BC&_nc_sid=8f1549
/p/C-pTYxsNpCz/,"Festival season is well underway in Switzerland, and I've remixed a few iconic movie posters with McDonald's flavor. Do you recognize them?🎥",https://scontent-tpe1-1.cdninstagram.com/v/t51.2885-15/455241712_477834945174632_6168029925032925986_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYyODg1LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=IYJobiLEE9AQ7kNvgFNyTdB&_nc_gid=1b647cf63c7b473e846c0a922e1c1bbd&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQzNDM2MTQxNDk4MDM0NDc2MA%3D%3D.3-ccb7-5&oh=00_AYCw5hKVftrFFADFzY6PbgJE5-7yr4KCuTHRhzyu44a37Q&oe=66E2BEC3&_nc_sid=0b30b7
/p/C-lAjuiKl49/,"Photo by McDonald's Switzerland on August 12, 2024. May be an image of kitten and text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.2885-15/454792467_1082648336807115_3292887203243060118_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYyODg1LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Vc026baKfZAQ7kNvgH6zNSe&_nc_gid=1b647cf63c7b473e846c0a922e1c1bbd&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQzMzE1Mjc0NjA4Njg4Mjg3Nw%3D%3D.3-ccb7-5&oh=00_AYA9OCljp6zw6K_4vlWi8F1jG5J4xXfnZD6nlSWf_IEz0g&oe=66E2B29D&_nc_sid=0b30b7
/p/C-cRHYjNZ2c/,"Imagine this car at the Street Parade, how would you call it? I'd say ""Technuggets"".",https://scontent-tpe1-1.cdninstagram.com/v/t51.2885-15/454513546_1067812708391039_3692459144954244424_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYyODg1LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=I7IjlAhhMDkQ7kNvgFWYxqV&_nc_gid=1b647cf63c7b473e846c0a922e1c1bbd&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQzMDY5MjIzMDE2NTU3MDExMQ%3D%3D.3-ccb7-5&oh=00_AYAmoqsUhwDjXN5HvIJR0Z2JrPtV86Mw5o5LpMl6sWdKmQ&oe=66E2A70D&_nc_sid=0b30b7
/p/C-Z2m4UtQFz/,"Photo by McDonald's Switzerland on August 08, 2024. May be an image of 1 person, burger, french fries and text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.2885-15/454452091_448648018170842_8427732226026838052_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYyODg1LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=HPkzfeb6DMMQ7kNvgHsvUqq&_nc_gid=1b647cf63c7b473e846c0a922e1c1bbd&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQzMDAxMjc1NzU0ODAwNzc5NQ%3D%3D.3-ccb7-5&oh=00_AYA_4GVf-LxdNwFyTd01eLuLJJznfRhMHEj0z2NN5ASngQ&oe=66E299F0&_nc_sid=0b30b7
/p/C-UtBcnKAa8/,"Photo by McDonald's Switzerland on August 06, 2024. May be a meme of 1 person and text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.2885-15/454096746_3723379727876583_1723739717829197540_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyODg1LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=x6yrYlVtSyYQ7kNvgHcnPH0&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQyODU2MzIyNzg2OTk3MjE1Ng%3D%3D.3-ccb7-5&oh=00_AYCswX8AxZPvizZ9-3POeqvycCLuEUmmihNfH26jxrRnSA&oe=66E2C140&_nc_sid=0b30b7
/p/C-R4b-eq7pn/,"Photo by McDonald's Switzerland on August 05, 2024. May be a meme of fork, french fries, spatula and text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.2885-15/453971615_1184636176209894_485124005676465439_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyODg1LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=RnS0RcFYvHAQ7kNvgH5Q0vG&_nc_gid=1b647cf63c7b473e846c0a922e1c1bbd&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQyNzc2OTAwNDUyMjcxNTc1MQ%3D%3D.3-ccb7-5&oh=00_AYCk4VLWgb7RhXY6iuTOo-MmMHXbNQq9ucjL_FdKGXeqJw&oe=66E2AF8C&_nc_sid=0b30b7
/reel/C-Pm3GYIlrh/,"With the Summer deals can have two delicious products for only Fr. 5.-. Which one will you choose? Sweet, salty, or both? 

Conditions on mcdonalds.ch",https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/454149009_1256358115746108_564422087668582304_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDE5MjAuc2RyLmYyOTM1MC5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=qLbR-CGZyKAQ7kNvgH_2W5Y&_nc_gid=1b647cf63c7b473e846c0a922e1c1bbd&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQyNzEyODc1MzYzODIzNDg0OTExMzM4OTg5MzQzNjYxNDI%3D.3-ccb7-5&oh=00_AYANbhZungkuAXfpDA6QRXOY4BqNalJl_eiU4fKp61Zg4w&oe=66E2BD14&_nc_sid=0b30b7
/p/C-HqviJtz8B/,"Photo by McDonald's Switzerland on August 01, 2024. May be an image of sauce, condiment and text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.2885-15/453649352_467270646094962_4356983264163016866_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYyODg1LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=4d2mfOF580YQ7kNvgExO7Ut&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQyNDg5NDAyNjA3NzY1MDY4OQ%3D%3D.3-ccb7-5&oh=00_AYBi4XtsUszZC3FtCn6SqCiRoh5HgdUsPBBydckNxGZu6w&oe=66E290C2&_nc_sid=0b30b7
/reel/C-CrdMWtmXb/,Fries Friends Forever <3,https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/453337532_2080721188991840_7630582463459951936_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi42MTJ4MTA4OC5zZHIuZjI5MzUwLmRlZmF1bHRfY292ZXJfZnJhbWUifQ&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=8D5bT5w3VeYQ7kNvgFhsCoX&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQyMzQ4OTc4ODg4NTc1NTM1NTQwNzA0NTIwMTMyMzM1MTU%3D.3-ccb7-5&oh=00_AYDzBX3BEAyqNkVVHKnths_8Oy00hKWOYaROQrX_XPxelg&oe=66E29B29&_nc_sid=0b30b7
/p/C-AGqICtg5A/,"Photo by McDonald's Switzerland on July 29, 2024. May be a doodle of minions, poster, toothbrush and text that says 'SAVE THE SMILES 9 Ss'.",https://scontent-tpe1-1.cdninstagram.com/v/t51.2885-15/453524513_878679034163645_2747553684001464200_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYyODg1LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=Mgl4ilfz_pAQ7kNvgHzGGgc&_nc_gid=1b647cf63c7b473e846c0a922e1c1bbd&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQyMjc2NDk5OTkzNDA4NjcyMA%3D%3D.3-ccb7-5&oh=00_AYC3V_NltWxowbBHpQqVbsGpmmz2osOjSOzTFh9rM4Rb8g&oe=66E2997D&_nc_sid=0b30b7
/p/C99XkfkNFFp/,"Photo by McDonald's Switzerland on July 28, 2024. May be a meme of 2 people, sauce, condiment and text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.2885-15/453152344_2200691833626006_7436847124772331286_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYyODg1LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=UFknDZUsh5gQ7kNvgGlABQu&_nc_gid=1b647cf63c7b473e846c0a922e1c1bbd&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQyMTk5NDk1NDczNTc2NzkxMw%3D%3D.3-ccb7-5&oh=00_AYAKeoknAMmK9MPKG0yKLzd8Ccz9cC2WwoDfMBK6-biddw&oe=66E29223&_nc_sid=0b30b7
/p/C96yxhDoQEb/,"Photo by McDonald's Switzerland on July 27, 2024. May be an image of signboard and text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.2885-15/452525448_396276013001385_4822481353531698023_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyODg1LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=j2HYMPzhZZsQ7kNvgECdxAH&_nc_gid=1b647cf63c7b473e846c0a922e1c1bbd&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQyMTI3MDE3MjAxNTU5MTcwNw%3D%3D.3-ccb7-5&oh=00_AYCQpJIZMw3hHEoPO0p1Que2NAbWOhAY_QvvvDSwsX_KNw&oe=66E2924C&_nc_sid=0b30b7
/reel/C943ENttnHk/,"🚨 Contest Alert! 🚨 Win a Signed Tennis Racket 🎾✨

Hey, tennis family! To celebrate the 10th anniversary of the sponsorship program for young talents by McDonald’s, @mcdonalds_switzerland and I are giving away amazing prizes today 🎁 The main prize is my original tennis racket, with which I defeated Stefanos Tsitsipas at the US Open 2023. 🎾

How to Enter:
1️⃣ Like this post 👍
2️⃣ Tag your sports buddy in the comments 👥
3️⃣ Follow @mcdonalds_switzerland 📲

🕔 Deadline: The contest ends on Tuesday, August 9, 2024, at 5:00 PM.

🏅 Winner Announcement: We’ll announce the lucky winners by Wednesday, August 14, in the comments. Stay tuned!�

This contest is hosted by Dominic Stricker in collaboration with McDonald's Switzerland. Note: This contest is not affiliated with Meta.

🤞 Good luck everyone! 

#atp #atptour #tennis #mcdonalds #sportsponsorship",https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/452790909_885430406819392_5308511165043557960_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi41NDB4OTYwLnNkci5mMjkzNTAuZGVmYXVsdF9jb3Zlcl9mcmFtZSJ9&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Q0NvzO13AmMQ7kNvgEAR5Lk&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQyMDcyNjA5OTE0OTQ4NDUxNg%3D%3D.3-ccb7-5&oh=00_AYCuFCyB1QnFKfnyZ-yPuA4t4bmkHukG-4hRo2gA7Q30GA&oe=66E29911&_nc_sid=0b30b7
/reel/C9zOxGzp6zh/,You don't even need to choose between sweet and salty. It's easier than finding your OOTD!,https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/452674274_1720925208716821_8660328563279884941_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi42MTJ4MTA4OC5zZHIuZjI5MzUwLmRlZmF1bHRfY292ZXJfZnJhbWUifQ&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=_u1uyv7WLycQ7kNvgEYTXMr&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQxOTE0MTQ4OTMxODkzMTY4MTE1MzEzNTg4OTc4MDk5NjA%3D.3-ccb7-5&oh=00_AYCGBdzpsI9UYh4Ro8HCD6ULpuj2lTgO9kurIMIag6u78g&oe=66E2BBD9&_nc_sid=0b30b7
/p/C9rV_-xuALA/,"Photo by McDonald's Switzerland on July 21, 2024. May be an image of campsite, chicken, outdoors and text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.2885-15/452105368_495315269577683_1133452903268185541_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyODg1LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=hunmit8tXFMQ7kNvgHSIhUT&_nc_gid=a58debf383e541d4abdb2497c201537c&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQxNjkyMTQ5ODAwMDU1NjczNg%3D%3D.3-ccb7-5&oh=00_AYBef4B7oH5h8pbiWCi8qRWzinP5VAO4euRG2r9X-Y2QTQ&oe=66E29B78&_nc_sid=0b30b7
/p/C9oxNLbuZJi/,"Photo by McDonald's Switzerland on July 20, 2024. May be an image of text.",https://scontent-tpe1-1.cdninstagram.com/v/t51.2885-15/452291662_737785478380909_8523065701921657253_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYyODg1LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=OH0nnANm260Q7kNvgH1J-a_&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQxNjE5NjcyNzI2OTA2OTQxMA%3D%3D.3-ccb7-5&oh=00_AYD3J6-YcgcFd3yjG9eOuAUDkFR-qkEU9TJLjG9-qICTqw&oe=66E2B3FD&_nc_sid=0b30b7
/reel/C9jx65VKPv-/,The app is what you need!,https://scontent-tpe1-1.cdninstagram.com/v/t51.29350-15/452062008_444528155077763_559091281976290970_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjI5MzUwLmRlZmF1bHRfY292ZXJfZnJhbWUifQ&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=kx89qc6Qf8oQ7kNvgF8Lh0s&_nc_gid=a58debf383e541d4abdb2497c201537c&edm=AFg4Q8wBAAAA&ccb=7-5&ig_cache_key=MzQxNDc5MjQ5NDA0Mzk1NDE3NDkwMzMwNjg4NDk3ODA5MA%3D%3D.3-ccb7-5&oh=00_AYClerpAeA7viFjXpGO08ahv2hI5sGYtT4hMHciGS2YPxg&oe=66E293CD&_nc_sid=0b30b7
